"UNIQUE_ID","SPORTS"
31820,"CLUB132"
31827,"CLUB132"
31828,"CLUB408"
31836,"CLUB604"
31839,"CLUB111"
31848,"CLUB402"
31870,"CLUB264"
31900,"CLUB108"
31910,"CLUB203"
31912,"CLUB604"
31920,"CLUB402"
31922,"CLUB261"
31924,"CLUB402"
31948,"CLUB604"
31953,"CLUB111"
31971,"CLUB109"
31975,"CLUB229"
31981,"CLUB103"
31990,"CLUB123"
31995,"CLUB243"
31997,"CLUB111"
32045,"CLUB221"
32047,"CLUB415"
32052,"CLUB233"
32056,"CLUB105"
32067,"CLUB111"
32085,"CLUB245"
32093,"CLUB115"
32128,"CLUB420"
32157,"CLUB218"
32165,"CLUB101"
32178,"CLUB413"
32182,"CLUB117"
32185,"CLUB242"
32193,"CLUB242"
32195,"CLUB109"
32198,"CLUB402"
32241,"CLUB245"
32244,"CLUB413"
32268,"CLUB218"
32278,"CLUB109"
32317,"CLUB105"
32342,"CLUB101"
32350,"CLUB125"
32351,"CLUB413"
32355,"CLUB117"
32377,"CLUB105"
32401,"CLUB218"
32418,"CLUB402"
32434,"CLUB111"
32464,"CLUB111"
32466,"CLUB218"
32471,"CLUB604"
32481,"CLUB221"
32522,"CLUB604"
32595,"CLUB117"
32599,"CLUB132"
32605,"CLUB132"
32624,"CLUB254"
32633,"CLUB123"
32637,"CLUB605"
32641,"CLUB246"
32655,"CLUB413"
32664,"CLUB133"
32682,"CLUB221"
32692,"CLUB119"
32696,"CLUB245"
32707,"CLUB402"
32734,"CLUB601"
32737,"CLUB111"
32742,"CLUB111"
32752,"CLUB242"
32764,"CLUB233"
32772,"CLUB123"
32777,"CLUB402"
32793,"CLUB103"
32797,"CLUB604"
32805,"CLUB109"
32819,"CLUB111"
32838,"CLUB604"
32852,"CLUB133"
32870,"CLUB604"
32895,"CLUB408"
32909,"CLUB133"
32919,"CLUB105"
32924,"CLUB501"
32932,"CLUB111"
32949,"CLUB114"
32951,"CLUB211"
32958,"CLUB417"
32959,"CLUB261"
32969,"CLUB402"
32970,"CLUB211"
32985,"CLUB111"
32994,"CLUB410"
33001,"CLUB604"
33012,"CLUB408"
33033,"CLUB123"
33049,"CLUB402"
33075,"CLUB232"
33081,"CLUB252"
33093,"CLUB117"
33113,"CLUB402"
33114,"CLUB410"
33128,"CLUB402"
33136,"CLUB106"
33147,"CLUB603"
33158,"CLUB212"
33160,"CLUB221"
33163,"CLUB111"
33175,"CLUB125"
33180,"CLUB105"
33181,"CLUB402"
33188,"CLUB119"
33199,"CLUB113"
33209,"CLUB410"
33223,"CLUB121"
33228,"CLUB401"
33244,"CLUB101"
33247,"CLUB123"
33253,"CLUB101"
33263,"CLUB242"
33288,"CLUB103"
33301,"CLUB408"
33318,"CLUB119"
33323,"CLUB420"
33331,"CLUB232"
33342,"CLUB132"
33353,"CLUB123"
33354,"CLUB121"
33363,"CLUB103"
33375,"CLUB232"
33409,"CLUB410"
33418,"CLUB402"
33447,"CLUB401"
33470,"CLUB601"
33476,"CLUB420"
33484,"CLUB402"
33485,"CLUB401"
33490,"CLUB604"
33513,"CLUB111"
33528,"CLUB603"
33555,"CLUB401"
33556,"CLUB121"
33572,"CLUB132"
33574,"CLUB111"
33596,"CLUB402"
33603,"CLUB109"
33606,"CLUB121"
33609,"CLUB402"
33611,"CLUB109"
33618,"CLUB229"
33625,"CLUB604"
33630,"CLUB123"
33642,"CLUB403"
33656,"CLUB232"
33658,"CLUB221"
33687,"CLUB232"
33689,"CLUB108"
33703,"CLUB113"
33704,"CLUB406"
33707,"CLUB132"
33710,"CLUB401"
33718,"CLUB111"
33737,"CLUB123"
33741,"CLUB121"
33742,"CLUB258"
33743,"CLUB404"
33755,"CLUB133"
33760,"CLUB123"
33772,"CLUB108"
33784,"CLUB109"
33785,"CLUB123"
33786,"CLUB132"
33794,"CLUB402"
33795,"CLUB402"
33805,"CLUB121"
33810,"CLUB242"
33811,"CLUB401"
33814,"CLUB105"
33820,"CLUB242"
33840,"CLUB603"
33850,"CLUB232"
33857,"CLUB126"
33868,"CLUB117"
33880,"CLUB402"
33897,"CLUB229"
33905,"CLUB111"
33911,"CLUB111"
33950,"CLUB125"
33958,"CLUB402"
33995,"CLUB111"
33997,"CLUB101"
33999,"CLUB123"
34024,"CLUB401"
34036,"CLUB604"
34041,"CLUB211"
34043,"CLUB402"
34044,"CLUB124"
34048,"CLUB119"
34049,"CLUB117"
34052,"CLUB133"
34060,"CLUB123"
34067,"CLUB401"
34089,"CLUB132"
34103,"CLUB211"
34110,"CLUB111"
34118,"CLUB410"
34120,"CLUB106"
34176,"CLUB401"
34200,"CLUB123"
34202,"CLUB123"
34220,"CLUB126"
34238,"CLUB211"
34239,"CLUB111"
34255,"CLUB242"
34261,"CLUB111"
34267,"CLUB408"
34278,"CLUB221"
34282,"CLUB249"
34299,"CLUB211"
34327,"CLUB410"
34339,"CLUB123"
34344,"CLUB111"
34347,"CLUB111"
34349,"CLUB133"
34353,"CLUB242"
34390,"CLUB402"
34416,"CLUB404"
34424,"CLUB133"
34437,"CLUB410"
34442,"CLUB126"
34446,"CLUB125"
34450,"CLUB401"
34466,"CLUB229"
34500,"CLUB245"
34541,"CLUB402"
34545,"CLUB111"
34567,"CLUB249"
34572,"CLUB111"
34591,"CLUB133"
34595,"CLUB413"
34605,"CLUB211"
34608,"CLUB105"
34609,"CLUB105"
34612,"CLUB209"
34623,"CLUB117"
34639,"CLUB115"
34659,"CLUB229"
34665,"CLUB242"
34674,"CLUB403"
34682,"CLUB101"
34683,"CLUB108"
34704,"CLUB403"
34734,"CLUB404"
34735,"CLUB103"
34742,"CLUB125"
34754,"CLUB111"
34769,"CLUB404"
34771,"CLUB111"
34783,"CLUB132"
34785,"CLUB413"
34847,"CLUB111"
34849,"CLUB604"
34867,"CLUB404"
34870,"CLUB401"
34871,"CLUB605"
34873,"CLUB105"
34887,"CLUB111"
34891,"CLUB111"
34934,"CLUB111"
34936,"CLUB109"
34939,"CLUB111"
34941,"CLUB402"
34944,"CLUB109"
34946,"CLUB132"
34949,"CLUB121"
34966,"CLUB118"
34977,"CLUB111"
34982,"CLUB124"
34992,"CLUB604"
35000,"CLUB403"
35012,"CLUB121"
35025,"CLUB403"
35029,"CLUB103"
35045,"CLUB111"
35066,"CLUB111"
35073,"CLUB111"
35077,"CLUB133"
35090,"CLUB111"
35092,"CLUB109"
35100,"CLUB105"
35103,"CLUB133"
35106,"CLUB105"
35122,"CLUB406"
35144,"CLUB406"
35149,"CLUB408"
35152,"CLUB111"
35162,"CLUB132"
35168,"CLUB216"
35178,"CLUB123"
35222,"CLUB132"
35223,"CLUB105"
35224,"CLUB133"
35236,"CLUB119"
35241,"CLUB216"
35274,"CLUB402"
35287,"CLUB103"
35301,"CLUB249"
35305,"CLUB242"
35309,"CLUB123"
35317,"CLUB402"
35333,"CLUB219"
35363,"CLUB406"
35370,"CLUB406"
35374,"CLUB245"
35375,"CLUB123"
35389,"CLUB121"
35410,"CLUB105"
35428,"CLUB115"
35442,"CLUB604"
35536,"CLUB222"
35542,"CLUB115"
35544,"CLUB103"
35556,"CLUB111"
35557,"CLUB105"
35563,"CLUB242"
35570,"CLUB237"
35575,"CLUB132"
35580,"CLUB109"
35581,"CLUB105"
35586,"CLUB123"
35612,"CLUB132"
35616,"CLUB132"
35653,"CLUB206"
35664,"CLUB242"
35669,"CLUB209"
35674,"CLUB413"
35682,"CLUB132"
35683,"CLUB218"
35703,"CLUB604"
35724,"CLUB402"
35735,"CLUB252"
35742,"CLUB113"
35744,"CLUB605"
35763,"CLUB205"
35769,"CLUB105"
35786,"CLUB605"
35792,"CLUB402"
35796,"CLUB218"
35815,"CLUB111"
35826,"CLUB213"
35838,"CLUB111"
35841,"CLUB105"
35859,"CLUB123"
35883,"CLUB413"
35884,"CLUB109"
35892,"CLUB111"
35910,"CLUB402"
35926,"CLUB218"
35935,"CLUB111"
35943,"CLUB119"
35984,"CLUB604"
36018,"CLUB111"
36030,"CLUB109"
36037,"CLUB242"
36049,"CLUB132"
36050,"CLUB402"
36051,"CLUB133"
36068,"CLUB413"
36073,"CLUB105"
36122,"CLUB119"
36132,"CLUB106"
36133,"CLUB266"
36138,"CLUB111"
36147,"CLUB218"
36171,"CLUB402"
36183,"CLUB111"
36191,"CLUB103"
36224,"CLUB242"
36226,"CLUB402"
36247,"CLUB408"
36252,"CLUB115"
36272,"CLUB410"
36273,"CLUB111"
36282,"CLUB111"
36288,"CLUB105"
36309,"CLUB133"
36321,"CLUB108"
36336,"CLUB211"
36337,"CLUB256"
36339,"CLUB410"
36353,"CLUB132"
36365,"CLUB127"
36374,"CLUB201"
36375,"CLUB107"
36393,"CLUB402"
36394,"CLUB262"
36424,"CLUB211"
36429,"CLUB125"
36431,"CLUB408"
36435,"CLUB232"
36438,"CLUB408"
36451,"CLUB123"
36480,"CLUB111"
36492,"CLUB254"
36509,"CLUB111"
36527,"CLUB402"
36529,"CLUB402"
36535,"CLUB229"
36557,"CLUB402"
36571,"CLUB242"
36573,"CLUB123"
36595,"CLUB111"
36606,"CLUB245"
36624,"CLUB111"
36630,"CLUB413"
36632,"CLUB604"
36634,"CLUB111"
36638,"CLUB111"
36668,"CLUB115"
36671,"CLUB105"
36679,"CLUB402"
36687,"CLUB242"
36699,"CLUB501"
36707,"CLUB233"
36710,"CLUB605"
36711,"CLUB101"
36713,"CLUB111"
36740,"CLUB402"
36741,"CLUB245"
36810,"CLUB402"
36819,"CLUB111"
36841,"CLUB408"
36856,"CLUB402"
36864,"CLUB413"
36881,"CLUB410"
36911,"CLUB402"
36916,"CLUB123"
36921,"CLUB123"
36927,"CLUB123"
36940,"CLUB413"
36959,"CLUB132"
36965,"CLUB123"
36969,"CLUB206"
36975,"CLUB111"
36991,"CLUB115"
36993,"CLUB111"
36999,"CLUB123"
37009,"CLUB232"
37011,"CLUB403"
37024,"CLUB413"
37047,"CLUB604"
37051,"CLUB605"
37063,"CLUB413"
37068,"CLUB125"
37082,"CLUB408"
37098,"CLUB410"
37099,"CLUB109"
37110,"CLUB229"
37152,"CLUB105"
37159,"CLUB402"
37162,"CLUB109"
37163,"CLUB211"
37176,"CLUB501"
37178,"CLUB402"
37196,"CLUB113"
37198,"CLUB123"
37201,"CLUB123"
37202,"CLUB211"
37204,"CLUB109"
37210,"CLUB402"
37240,"CLUB133"
37253,"CLUB123"
37261,"CLUB206"
37267,"CLUB111"
37276,"CLUB125"
37285,"CLUB420"
37287,"CLUB604"
37294,"CLUB212"
37299,"CLUB111"
37318,"CLUB111"
37322,"CLUB105"
37332,"CLUB111"
37333,"CLUB402"
37337,"CLUB218"
37338,"CLUB405"
37345,"CLUB403"
37347,"CLUB123"
37357,"CLUB105"
37360,"CLUB111"
37376,"CLUB413"
37378,"CLUB111"
37388,"CLUB101"
37393,"CLUB101"
37394,"CLUB123"
37408,"CLUB123"
37431,"CLUB108"
37435,"CLUB103"
37465,"CLUB402"
37483,"CLUB111"
37484,"CLUB413"
37485,"CLUB109"
37497,"CLUB111"
37498,"CLUB123"
37515,"CLUB219"
37518,"CLUB242"
37527,"CLUB242"
37568,"CLUB123"
37574,"CLUB123"
37579,"CLUB413"
37581,"CLUB237"
37592,"CLUB218"
37597,"CLUB133"
37598,"CLUB218"
37615,"CLUB101"
37616,"CLUB402"
37623,"CLUB403"
37626,"CLUB233"
37627,"CLUB404"
37637,"CLUB132"
37647,"CLUB110"
37653,"CLUB111"
37658,"CLUB102"
37667,"CLUB111"
37677,"CLUB402"
37690,"CLUB258"
37692,"CLUB111"
37706,"CLUB132"
37709,"CLUB111"
37711,"CLUB206"
37723,"CLUB123"
37755,"CLUB119"
37782,"CLUB254"
37799,"CLUB123"
37821,"CLUB128"
37859,"CLUB101"
37862,"CLUB403"
37890,"CLUB115"
37916,"CLUB105"
37920,"CLUB111"
37923,"CLUB403"
37934,"CLUB105"
37945,"CLUB202"
37946,"CLUB229"
37948,"CLUB123"
37953,"CLUB123"
37992,"CLUB126"
37994,"CLUB103"
38011,"CLUB402"
38015,"CLUB201"
38025,"CLUB219"
38043,"CLUB123"
38045,"CLUB111"
38049,"CLUB218"
38051,"CLUB408"
38055,"CLUB132"
38060,"CLUB221"
38069,"CLUB111"
38077,"CLUB128"
38091,"CLUB123"
38096,"CLUB403"
38113,"CLUB123"
38133,"CLUB242"
38162,"CLUB105"
38198,"CLUB123"
38215,"CLUB205"
38263,"CLUB403"
38264,"CLUB115"
38271,"CLUB117"
38281,"CLUB245"
38283,"CLUB604"
38315,"CLUB111"
38321,"CLUB221"
38343,"CLUB403"
38364,"CLUB117"
38381,"CLUB413"
38386,"CLUB245"
38401,"CLUB124"
38406,"CLUB123"
38455,"CLUB406"
38470,"CLUB404"
38481,"CLUB123"
38482,"CLUB103"
38490,"CLUB101"
38522,"CLUB109"
38537,"CLUB105"
38542,"CLUB111"
38549,"CLUB102"
38556,"CLUB102"
38569,"CLUB113"
38585,"CLUB103"
38592,"CLUB125"
38596,"CLUB128"
38599,"CLUB103"
38631,"CLUB107"
38638,"CLUB403"
38642,"CLUB204"
38660,"CLUB604"
38678,"CLUB408"
38686,"CLUB404"
38689,"CLUB404"
38694,"CLUB105"
38698,"CLUB413"
38708,"CLUB221"
38712,"CLUB245"
38737,"CLUB108"
38755,"CLUB115"
38783,"CLUB111"
38786,"CLUB405"
38800,"CLUB107"
38811,"CLUB129"
38812,"CLUB111"
38841,"CLUB107"
38857,"CLUB123"
38868,"CLUB111"
38876,"CLUB413"
38884,"CLUB402"
38888,"CLUB128"
38892,"CLUB112"
38912,"CLUB406"
38921,"CLUB111"
38933,"CLUB115"
38968,"CLUB102"
38970,"CLUB245"
38981,"CLUB123"
38982,"CLUB123"
38984,"CLUB109"
38992,"CLUB111"
39014,"CLUB125"
39015,"CLUB105"
39032,"CLUB128"
39034,"CLUB605"
39036,"CLUB245"
39048,"CLUB229"
39066,"CLUB132"
39073,"CLUB218"
39081,"CLUB264"
39092,"CLUB245"
39093,"CLUB111"
39102,"CLUB123"
39117,"CLUB413"
39133,"CLUB115"
39164,"CLUB128"
39166,"CLUB105"
39174,"CLUB105"
39183,"CLUB123"
39191,"CLUB205"
39199,"CLUB111"
39235,"CLUB111"
39281,"CLUB249"
39288,"CLUB103"
39301,"CLUB111"
39311,"CLUB103"
39326,"CLUB111"
39327,"CLUB408"
39335,"CLUB406"
39355,"CLUB111"
39372,"CLUB115"
39374,"CLUB132"
39377,"CLUB403"
39379,"CLUB408"
39383,"CLUB123"
39406,"CLUB126"
39409,"CLUB105"
39423,"CLUB128"
39424,"CLUB124"
39434,"CLUB403"
39466,"CLUB105"
39474,"CLUB417"
39488,"CLUB115"
39516,"CLUB111"
39548,"CLUB221"
39558,"CLUB111"
39585,"CLUB218"
39612,"CLUB218"
39633,"CLUB604"
39657,"CLUB242"
39659,"CLUB403"
39671,"CLUB229"
39684,"CLUB403"
39688,"CLUB117"
39692,"CLUB413"
39703,"CLUB413"
39715,"CLUB103"
39724,"CLUB237"
39730,"CLUB221"
39761,"CLUB117"
39770,"CLUB245"
39775,"CLUB109"
39786,"CLUB105"
39787,"CLUB245"
39790,"CLUB111"
39810,"CLUB111"
39813,"CLUB242"
39839,"CLUB132"
39840,"CLUB109"
39856,"CLUB111"
39869,"CLUB111"
39880,"CLUB105"
39885,"CLUB110"
39889,"CLUB115"
39910,"CLUB122"
39922,"CLUB605"
39939,"CLUB233"
39971,"CLUB221"
39973,"CLUB213"
39983,"CLUB117"
39988,"CLUB403"
39996,"CLUB403"
40001,"CLUB413"
40012,"CLUB242"
40020,"CLUB401"
40021,"CLUB402"
40031,"CLUB132"
40051,"CLUB119"
40066,"CLUB258"
40120,"CLUB117"
40129,"CLUB114"
40130,"CLUB117"
40168,"CLUB257"
40169,"CLUB101"
40182,"CLUB604"
40222,"CLUB402"
40230,"CLUB402"
40244,"CLUB420"
40247,"CLUB109"
40258,"CLUB242"
40262,"CLUB221"
40283,"CLUB111"
40297,"CLUB103"
40311,"CLUB111"
40349,"CLUB109"
40361,"CLUB402"
40387,"CLUB132"
40402,"CLUB402"
40423,"CLUB403"
40433,"CLUB112"
40437,"CLUB125"
40443,"CLUB402"
40453,"CLUB124"
40467,"CLUB408"
40472,"CLUB420"
40499,"CLUB403"
40516,"CLUB105"
40519,"CLUB250"
40534,"CLUB246"
40535,"CLUB245"
40538,"CLUB119"
40549,"CLUB408"
40609,"CLUB403"
40613,"CLUB124"
40628,"CLUB111"
40629,"CLUB111"
40631,"CLUB133"
40659,"CLUB605"
40664,"CLUB402"
40669,"CLUB114"
40670,"CLUB112"
40683,"CLUB111"
40702,"CLUB402"
40704,"CLUB111"
40713,"CLUB604"
40714,"CLUB605"
40718,"CLUB132"
40738,"CLUB123"
40748,"CLUB402"
40753,"CLUB237"
40760,"CLUB103"
40763,"CLUB420"
40773,"CLUB111"
40780,"CLUB101"
40817,"CLUB117"
40856,"CLUB115"
40869,"CLUB605"
40887,"CLUB133"
40909,"CLUB128"
40922,"CLUB229"
40949,"CLUB406"
40953,"CLUB133"
40959,"CLUB245"
40961,"CLUB101"
40994,"CLUB105"
40997,"CLUB406"
40999,"CLUB123"
41000,"CLUB123"
41003,"CLUB229"
41011,"CLUB111"
41040,"CLUB102"
41042,"CLUB406"
41045,"CLUB242"
41046,"CLUB111"
41060,"CLUB604"
41063,"CLUB245"
41068,"CLUB203"
41072,"CLUB258"
41077,"CLUB115"
41090,"CLUB132"
41096,"CLUB402"
41103,"CLUB123"
41108,"CLUB403"
41137,"CLUB604"
41139,"CLUB415"
41147,"CLUB119"
41200,"CLUB101"
41204,"CLUB105"
41213,"CLUB105"
41216,"CLUB101"
41235,"CLUB126"
41256,"CLUB109"
41270,"CLUB125"
41277,"CLUB403"
41278,"CLUB133"
41285,"CLUB254"
41291,"CLUB119"
41293,"CLUB111"
41294,"CLUB126"
41296,"CLUB413"
41298,"CLUB105"
41301,"CLUB105"
41307,"CLUB413"
41311,"CLUB245"
41318,"CLUB133"
41330,"CLUB211"
41335,"CLUB233"
41345,"CLUB402"
41351,"CLUB132"
41356,"CLUB402"
41358,"CLUB413"
41377,"CLUB242"
41385,"CLUB113"
41390,"CLUB117"
41412,"CLUB402"
41418,"CLUB229"
41444,"CLUB232"
41447,"CLUB101"
41453,"CLUB402"
41456,"CLUB212"
41463,"CLUB601"
41478,"CLUB109"
41479,"CLUB123"
41482,"CLUB133"
41487,"CLUB413"
41529,"CLUB123"
41530,"CLUB403"
41555,"CLUB105"
41564,"CLUB245"
41577,"CLUB111"
41584,"CLUB123"
41595,"CLUB229"
41600,"CLUB123"
41601,"CLUB242"
41615,"CLUB124"
41618,"CLUB402"
41645,"CLUB245"
41662,"CLUB111"
41663,"CLUB111"
41674,"CLUB111"
41689,"CLUB413"
41699,"CLUB123"
41717,"CLUB245"
41721,"CLUB109"
41722,"CLUB413"
41731,"CLUB605"
41732,"CLUB123"
41734,"CLUB413"
41758,"CLUB108"
41798,"CLUB115"
41818,"CLUB420"
41832,"CLUB132"
41855,"CLUB111"
41887,"CLUB133"
41944,"CLUB123"
41949,"CLUB406"
41953,"CLUB245"
41962,"CLUB257"
41966,"CLUB105"
41968,"CLUB601"
41975,"CLUB418"
41992,"CLUB123"
42012,"CLUB402"
42017,"CLUB242"
42019,"CLUB413"
42020,"CLUB132"
42031,"CLUB115"
42032,"CLUB115"
42035,"CLUB115"
42036,"CLUB115"
42063,"CLUB245"
42067,"CLUB249"
42085,"CLUB111"
42092,"CLUB117"
42101,"CLUB218"
42122,"CLUB245"
42136,"CLUB245"
42138,"CLUB245"
42143,"CLUB123"
42144,"CLUB123"
42197,"CLUB123"
42202,"CLUB101"
42210,"CLUB105"
42260,"CLUB420"
42285,"CLUB604"
42289,"CLUB604"
42290,"CLUB105"
42292,"CLUB420"
42294,"CLUB111"
42298,"CLUB420"
42306,"CLUB108"
42392,"CLUB111"
42442,"CLUB111"
42473,"CLUB604"
42486,"CLUB125"
42511,"CLUB111"
42524,"CLUB111"
42526,"CLUB605"
42527,"CLUB111"
42532,"CLUB111"
42571,"CLUB124"
42653,"CLUB408"
42654,"CLUB111"
42659,"CLUB101"
42661,"CLUB604"
42664,"CLUB103"
42682,"CLUB229"
42694,"CLUB111"
42695,"CLUB108"
42702,"CLUB109"
42767,"CLUB111"
42785,"CLUB103"
42796,"CLUB229"
42812,"CLUB218"
42839,"CLUB115"
42848,"CLUB111"
42852,"CLUB109"
42901,"CLUB125"
42912,"CLUB604"
42918,"CLUB406"
42924,"CLUB117"
42933,"CLUB101"
42953,"CLUB402"
42956,"CLUB242"
42971,"CLUB123"
42977,"CLUB123"
42986,"CLUB111"
43000,"CLUB404"
43004,"CLUB242"
43015,"CLUB218"
43044,"CLUB123"
43047,"CLUB402"
43054,"CLUB128"
43081,"CLUB402"
43091,"CLUB115"
43097,"CLUB128"
43105,"CLUB242"
43109,"CLUB219"
43111,"CLUB604"
43128,"CLUB111"
43138,"CLUB125"
43149,"CLUB111"
43160,"CLUB106"
43162,"CLUB402"
43175,"CLUB413"
43176,"CLUB109"
43191,"CLUB408"
43194,"CLUB604"
43199,"CLUB245"
43200,"CLUB403"
43204,"CLUB402"
43228,"CLUB245"
43237,"CLUB128"
43241,"CLUB123"
43242,"CLUB132"
43248,"CLUB406"
43258,"CLUB113"
43273,"CLUB106"
43286,"CLUB111"
43307,"CLUB242"
43320,"CLUB406"
43322,"CLUB117"
43330,"CLUB109"
43337,"CLUB129"
43338,"CLUB123"
43340,"CLUB108"
43347,"CLUB601"
43353,"CLUB119"
43354,"CLUB254"
43360,"CLUB115"
43375,"CLUB402"
43396,"CLUB129"
43397,"CLUB218"
43404,"CLUB111"
43426,"CLUB124"
43429,"CLUB132"
43438,"CLUB109"
43443,"CLUB402"
43447,"CLUB115"
43449,"CLUB123"
43453,"CLUB133"
43455,"CLUB109"
43456,"CLUB111"
43457,"CLUB401"
43484,"CLUB402"
43519,"CLUB111"
43535,"CLUB111"
43552,"CLUB109"
43560,"CLUB402"
43568,"CLUB113"
43577,"CLUB111"
43608,"CLUB103"
43678,"CLUB420"
43689,"CLUB402"
43710,"CLUB242"
43752,"CLUB117"
43757,"CLUB119"
43772,"CLUB111"
43778,"CLUB242"
43792,"CLUB115"
43795,"CLUB402"
43814,"CLUB209"
43819,"CLUB128"
43840,"CLUB109"
43848,"CLUB124"
43860,"CLUB218"
43886,"CLUB105"
43890,"CLUB132"
43893,"CLUB115"
43919,"CLUB119"
43926,"CLUB109"
43953,"CLUB604"
43963,"CLUB402"
43967,"CLUB210"
44063,"CLUB124"
44083,"CLUB402"
44092,"CLUB107"
44096,"CLUB113"
44103,"CLUB113"
44114,"CLUB124"
44176,"CLUB109"
44190,"CLUB125"
44191,"CLUB109"
44193,"CLUB123"
44196,"CLUB117"
44198,"CLUB413"
44202,"CLUB111"
44204,"CLUB242"
44214,"CLUB125"
44260,"CLUB111"
44261,"CLUB402"
44265,"CLUB403"
44283,"CLUB403"
44285,"CLUB229"
44293,"CLUB123"
44320,"CLUB111"
44324,"CLUB128"
44339,"CLUB132"
44341,"CLUB129"
44359,"CLUB124"
44377,"CLUB604"
44384,"CLUB221"
44415,"CLUB109"
44420,"CLUB408"
44423,"CLUB111"
44432,"CLUB117"
44442,"CLUB403"
44444,"CLUB111"
44451,"CLUB254"
44472,"CLUB106"
44476,"CLUB245"
44482,"CLUB106"
44495,"CLUB232"
44505,"CLUB101"
44536,"CLUB210"
44545,"CLUB133"
44555,"CLUB103"
44567,"CLUB109"
44591,"CLUB408"
44608,"CLUB402"
44629,"CLUB420"
44635,"CLUB413"
44651,"CLUB218"
44653,"CLUB102"
44661,"CLUB124"
44668,"CLUB402"
44671,"CLUB261"
44673,"CLUB111"
44687,"CLUB601"
44689,"CLUB111"
44709,"CLUB242"
44711,"CLUB103"
44715,"CLUB117"
44724,"CLUB111"
44749,"CLUB111"
44772,"CLUB604"
44776,"CLUB420"
44789,"CLUB101"
44791,"CLUB113"
44793,"CLUB420"
44804,"CLUB402"
44805,"CLUB108"
44807,"CLUB108"
44819,"CLUB111"
44828,"CLUB125"
44836,"CLUB111"
44839,"CLUB111"
44863,"CLUB123"
44882,"CLUB111"
44883,"CLUB218"
44884,"CLUB233"
44911,"CLUB202"
44912,"CLUB111"
44917,"CLUB111"
44918,"CLUB111"
44923,"CLUB403"
44925,"CLUB105"
44930,"CLUB123"
44937,"CLUB410"
44939,"CLUB417"
44948,"CLUB124"
44963,"CLUB103"
45001,"CLUB420"
45025,"CLUB242"
45026,"CLUB413"
45036,"CLUB129"
45040,"CLUB124"
45045,"CLUB111"
45048,"CLUB111"
45053,"CLUB242"
45054,"CLUB119"
45068,"CLUB413"
45083,"CLUB111"
45087,"CLUB111"
45098,"CLUB115"
45104,"CLUB234"
45107,"CLUB132"
45132,"CLUB103"
45134,"CLUB242"
45142,"CLUB103"
45150,"CLUB264"
45155,"CLUB103"
45163,"CLUB108"
45172,"CLUB111"
45173,"CLUB111"
45176,"CLUB242"
45185,"CLUB402"
45188,"CLUB103"
45199,"CLUB111"
45201,"CLUB127"
45229,"CLUB124"
45237,"CLUB114"
45238,"CLUB111"
45240,"CLUB132"
45245,"CLUB101"
45263,"CLUB123"
45271,"CLUB245"
45301,"CLUB245"
45309,"CLUB111"
45335,"CLUB117"
45344,"CLUB128"
45360,"CLUB125"
45366,"CLUB111"
45370,"CLUB404"
45381,"CLUB117"
45392,"CLUB105"
45422,"CLUB109"
45425,"CLUB105"
45447,"CLUB404"
45464,"CLUB402"
45483,"CLUB103"
45485,"CLUB111"
45515,"CLUB115"
45529,"CLUB413"
45534,"CLUB117"
45556,"CLUB117"
45569,"CLUB413"
45612,"CLUB113"
45616,"CLUB109"
45617,"CLUB123"
45630,"CLUB123"
45638,"CLUB123"
45672,"CLUB123"
45696,"CLUB132"
45699,"CLUB109"
45703,"CLUB233"
45716,"CLUB242"
45722,"CLUB124"
45726,"CLUB245"
45738,"CLUB123"
45748,"CLUB402"
45756,"CLUB125"
45769,"CLUB245"
45780,"CLUB111"
45789,"CLUB212"
45802,"CLUB233"
45806,"CLUB402"
45811,"CLUB243"
45822,"CLUB123"
45824,"CLUB106"
45836,"CLUB123"
45843,"CLUB133"
45849,"CLUB114"
45855,"CLUB111"
45872,"CLUB604"
45883,"CLUB103"
45904,"CLUB206"
45917,"CLUB111"
45919,"CLUB105"
45948,"CLUB206"
45970,"CLUB111"
45989,"CLUB117"
45999,"CLUB119"
46012,"CLUB605"
46027,"CLUB604"
46046,"CLUB604"
46047,"CLUB101"
46052,"CLUB113"
46054,"CLUB604"
46056,"CLUB109"
46068,"CLUB261"
46076,"CLUB110"
46104,"CLUB212"
46106,"CLUB111"
46107,"CLUB402"
46123,"CLUB115"
46125,"CLUB402"
46141,"CLUB115"
46173,"CLUB123"
46181,"CLUB124"
46184,"CLUB266"
46185,"CLUB129"
46210,"CLUB107"
46232,"CLUB111"
46239,"CLUB109"
46245,"CLUB420"
46281,"CLUB132"
46287,"CLUB109"
46304,"CLUB401"
46312,"CLUB101"
46335,"CLUB605"
46338,"CLUB245"
46341,"CLUB123"
46365,"CLUB111"
46399,"CLUB105"
46426,"CLUB111"
46431,"CLUB133"
46433,"CLUB125"
46441,"CLUB229"
46469,"CLUB408"
46490,"CLUB218"
46498,"CLUB125"
46505,"CLUB245"
46512,"CLUB129"
46520,"CLUB111"
46524,"CLUB113"
46547,"CLUB604"
46549,"CLUB109"
46555,"CLUB111"
46577,"CLUB111"
46623,"CLUB213"
46627,"CLUB413"
46687,"CLUB402"
46688,"CLUB119"
46691,"CLUB229"
46721,"CLUB402"
46723,"CLUB126"
46726,"CLUB204"
46730,"CLUB109"
46742,"CLUB201"
46785,"CLUB123"
46791,"CLUB245"
46795,"CLUB111"
